Isolates,Level 1,Level 2
6680_5#4_S_pneumoniae_Spanish_23F.dna,79,350
6680_5#5_S_pneumoniae_Spanish_23F.dna,23,89
6680_5#6_S_pneumoniae_Spanish_23F.dna,67,279
6680_5#7_S_pneumoniae_Spanish_23F.dna,59,237
6680_5#8_S_pneumoniae_Spanish_23F.dna,69,293
6680_5#9_S_pneumoniae_Spanish_23F.dna,79,357
6680_6#10_S_pneumoniae_Spanish_23F.dna,2,2
6680_6#11_S_pneumoniae_Spanish_23F.dna,55,214
6680_6#12_S_pneumoniae_Spanish_23F.dna,63,261
6680_6#13_S_pneumoniae_Spanish_23F.dna,59,240
6680_6#14_S_pneumoniae_Spanish_23F.dna,73,314
6680_6#15_S_pneumoniae_Spanish_23F.dna,14,51
6680_6#16_S_pneumoniae_Spanish_23F.dna,31,118
6680_6#17_S_pneumoniae_Spanish_23F.dna,59,237
6680_6#18_S_pneumoniae_Spanish_23F.dna,77,345
6680_6#19_S_pneumoniae_Spanish_23F.dna,76,328
6680_6#1_S_pneumoniae_Spanish_23F.dna,77,338
6680_6#20_S_pneumoniae_Spanish_23F.dna,34,130
6680_6#21_S_pneumoniae_Spanish_23F.dna,79,355
6680_6#22_S_pneumoniae_Spanish_23F.dna,47,181
6680_6#23_S_pneumoniae_Spanish_23F.dna,38,146
6680_6#24_S_pneumoniae_Spanish_23F.dna,47,179
6680_6#2_S_pneumoniae_Spanish_23F.dna,48,183
6680_6#3_S_pneumoniae_Spanish_23F.dna,34,130
6680_6#4_S_pneumoniae_Spanish_23F.dna,51,196
6680_6#5_S_pneumoniae_Spanish_23F.dna,47,181
6680_6#6_S_pneumoniae_Spanish_23F.dna,55,216
6680_6#7_S_pneumoniae_Spanish_23F.dna,31,117
6680_6#8_S_pneumoniae_Spanish_23F.dna,58,231
6680_6#9_S_pneumoniae_Spanish_23F.dna,63,258
6680_7#10_S_pneumoniae_Spanish_23F.dna,50,194
6680_7#11_S_pneumoniae_Spanish_23F.dna,68,282
6680_7#12_S_pneumoniae_Spanish_23F.dna,77,345
6680_7#13_S_pneumoniae_Spanish_23F.dna,53,207
6680_7#14_S_pneumoniae_Spanish_23F.dna,75,326
6680_7#15_S_pneumoniae_Spanish_23F.dna,75,327
6680_7#16_S_pneumoniae_Spanish_23F.dna,76,331
6680_7#17_S_pneumoniae_Spanish_23F.dna,59,237
6680_7#18_S_pneumoniae_Spanish_23F.dna,59,240
6680_7#19_S_pneumoniae_Spanish_23F.dna,16,60
6680_7#1_S_pneumoniae_Spanish_23F.dna,59,237
6680_7#20_S_pneumoniae_Spanish_23F.dna,19,71
6680_7#21_S_pneumoniae_Spanish_23F.dna,70,296
6680_7#22_S_pneumoniae_Spanish_23F.dna,59,237
6680_7#23_S_pneumoniae_Spanish_23F.dna,77,343
6680_7#24_S_pneumoniae_Spanish_23F.dna,58,230
6680_7#2_S_pneumoniae_Spanish_23F.dna,75,327
6680_7#3_S_pneumoniae_Spanish_23F.dna,16,60
6680_7#4_S_pneumoniae_Spanish_23F.dna,8,30
6680_7#5_S_pneumoniae_Spanish_23F.dna,73,314
6680_7#6_S_pneumoniae_Spanish_23F.dna,60,246
6680_7#7_S_pneumoniae_Spanish_23F.dna,47,179
6680_7#8_S_pneumoniae_Spanish_23F.dna,77,342
6680_7#9_S_pneumoniae_Spanish_23F.dna,59,237
6730_1#10_S_pneumoniae_Spanish_23F.dna,79,355
6730_1#11_S_pneumoniae_Spanish_23F.dna,77,345
6730_1#12_S_pneumoniae_Spanish_23F.dna,75,321
6730_1#13_S_pneumoniae_Spanish_23F.dna,78,347
6730_1#14_S_pneumoniae_Spanish_23F.dna,72,312
6730_1#15_S_pneumoniae_Spanish_23F.dna,34,130
6730_1#16_S_pneumoniae_Spanish_23F.dna,63,259
6730_1#17_S_pneumoniae_Spanish_23F.dna,47,179
6730_1#18_S_pneumoniae_Spanish_23F.dna,31,117
6730_1#19_S_pneumoniae_Spanish_23F.dna,50,192
6730_1#1_S_pneumoniae_Spanish_23F.dna,9,34
6730_1#20_S_pneumoniae_Spanish_23F.dna,42,161
6730_1#21_S_pneumoniae_Spanish_23F.dna,79,352
6730_1#22_S_pneumoniae_Spanish_23F.dna,76,328
6730_1#23_S_pneumoniae_Spanish_23F.dna,42,161
6730_1#24_S_pneumoniae_Spanish_23F.dna,71,306
6730_1#2_S_pneumoniae_Spanish_23F.dna,60,244
6730_1#3_S_pneumoniae_Spanish_23F.dna,57,225
6730_1#4_S_pneumoniae_Spanish_23F.dna,28,106
6730_1#5_S_pneumoniae_Spanish_23F.dna,28,106
6730_1#6_S_pneumoniae_Spanish_23F.dna,59,237
6730_1#7_S_pneumoniae_Spanish_23F.dna,56,218
6730_1#8_S_pneumoniae_Spanish_23F.dna,39,151
6730_1#9_S_pneumoniae_Spanish_23F.dna,75,322
6730_3#10_S_pneumoniae_Spanish_23F.dna,40,155
6730_3#11_S_pneumoniae_Spanish_23F.dna,47,179
6730_3#12_S_pneumoniae_Spanish_23F.dna,75,321
6730_3#13_S_pneumoniae_Spanish_23F.dna,36,135
6730_3#14_S_pneumoniae_Spanish_23F.dna,38,149
6730_3#15_S_pneumoniae_Spanish_23F.dna,10,37
6730_3#16_S_pneumoniae_Spanish_23F.dna,10,37
6730_3#17_S_pneumoniae_Spanish_23F.dna,49,189
6730_3#18_S_pneumoniae_Spanish_23F.dna,34,130
6730_3#19_S_pneumoniae_Spanish_23F.dna,72,312
6730_3#1_S_pneumoniae_Spanish_23F.dna,59,237
6730_3#20_S_pneumoniae_Spanish_23F.dna,34,130
6730_3#21_S_pneumoniae_Spanish_23F.dna,70,302
6730_3#22_S_pneumoniae_Spanish_23F.dna,71,307
6730_3#23_S_pneumoniae_Spanish_23F.dna,47,181
6730_3#24_S_pneumoniae_Spanish_23F.dna,75,321
6730_3#2_S_pneumoniae_Spanish_23F.dna,66,273
6730_3#3_S_pneumoniae_Spanish_23F.dna,47,181
6730_3#4_S_pneumoniae_Spanish_23F.dna,47,179
6730_3#5_S_pneumoniae_Spanish_23F.dna,77,346
6730_3#6_S_pneumoniae_Spanish_23F.dna,79,358
6730_3#7_S_pneumoniae_Spanish_23F.dna,70,302
6730_3#8_S_pneumoniae_Spanish_23F.dna,79,357
6730_3#9_S_pneumoniae_Spanish_23F.dna,67,278
6641_6#10_S_pneumoniae_Spanish_23F.dna,79,359
6641_6#11_S_pneumoniae_Spanish_23F.dna,30,113
6641_6#12_S_pneumoniae_Spanish_23F.dna,51,196
6641_6#13_S_pneumoniae_Spanish_23F.dna,42,161
6641_6#14_S_pneumoniae_Spanish_23F.dna,77,346
6641_6#15_S_pneumoniae_Spanish_23F.dna,79,359
6641_6#16_S_pneumoniae_Spanish_23F.dna,64,267
6641_6#17_S_pneumoniae_Spanish_23F.dna,66,275
6641_6#18_S_pneumoniae_Spanish_23F.dna,62,252
6641_6#19_S_pneumoniae_Spanish_23F.dna,59,240
6641_6#1_S_pneumoniae_Spanish_23F.dna,78,349
6641_6#20_S_pneumoniae_Spanish_23F.dna,33,125
6641_6#21_S_pneumoniae_Spanish_23F.dna,64,267
6641_6#22_S_pneumoniae_Spanish_23F.dna,49,190
6641_6#23_S_pneumoniae_Spanish_23F.dna,62,252
6641_6#24_S_pneumoniae_Spanish_23F.dna,70,302
6641_6#2_S_pneumoniae_Spanish_23F.dna,78,348
6641_6#3_S_pneumoniae_Spanish_23F.dna,57,223
6641_6#4_S_pneumoniae_Spanish_23F.dna,77,346
6641_6#5_S_pneumoniae_Spanish_23F.dna,42,160
6641_6#6_S_pneumoniae_Spanish_23F.dna,31,115
6641_6#7_S_pneumoniae_Spanish_23F.dna,34,130
6641_6#8_S_pneumoniae_Spanish_23F.dna,66,271
6641_6#9_S_pneumoniae_Spanish_23F.dna,34,130
6649_8#10_S_pneumoniae_Spanish_23F.dna,63,259
6649_8#11_S_pneumoniae_Spanish_23F.dna,79,359
6649_8#12_S_pneumoniae_Spanish_23F.dna,45,172
6649_8#13_S_pneumoniae_Spanish_23F.dna,64,267
6649_8#14_S_pneumoniae_Spanish_23F.dna,31,117
6649_8#15_S_pneumoniae_Spanish_23F.dna,24,94
6649_8#16_S_pneumoniae_Spanish_23F.dna,79,355
6649_8#17_S_pneumoniae_Spanish_23F.dna,79,355
6649_8#18_S_pneumoniae_Spanish_23F.dna,77,346
6649_8#19_S_pneumoniae_Spanish_23F.dna,69,294
6649_8#1_S_pneumoniae_Spanish_23F.dna,79,358
6649_8#20_S_pneumoniae_Spanish_23F.dna,61,249
6649_8#21_S_pneumoniae_Spanish_23F.dna,60,244
6649_8#22_S_pneumoniae_Spanish_23F.dna,36,136
6649_8#23_S_pneumoniae_Spanish_23F.dna,79,350
6649_8#24_S_pneumoniae_Spanish_23F.dna,52,203
6649_8#2_S_pneumoniae_Spanish_23F.dna,34,130
6649_8#3_S_pneumoniae_Spanish_23F.dna,22,85
6649_8#4_S_pneumoniae_Spanish_23F.dna,69,291
6649_8#5_S_pneumoniae_Spanish_23F.dna,24,94
6649_8#6_S_pneumoniae_Spanish_23F.dna,77,336
6649_8#7_S_pneumoniae_Spanish_23F.dna,37,143
6649_8#8_S_pneumoniae_Spanish_23F.dna,57,225
6649_8#9_S_pneumoniae_Spanish_23F.dna,4,7
6664_1#10_S_pneumoniae_Spanish_23F.dna,72,312
6664_1#11_S_pneumoniae_Spanish_23F.dna,78,349
6664_1#12_S_pneumoniae_Spanish_23F.dna,57,223
6664_1#13_S_pneumoniae_Spanish_23F.dna,63,259
6664_1#14_S_pneumoniae_Spanish_23F.dna,66,273
6664_1#15_S_pneumoniae_Spanish_23F.dna,47,181
6664_1#16_S_pneumoniae_Spanish_23F.dna,79,357
6664_1#17_S_pneumoniae_Spanish_23F.dna,69,293
6664_1#18_S_pneumoniae_Spanish_23F.dna,76,329
6664_1#19_S_pneumoniae_Spanish_23F.dna,58,234
6664_1#1_S_pneumoniae_Spanish_23F.dna,18,67
6664_1#20_S_pneumoniae_Spanish_23F.dna,18,68
6664_1#21_S_pneumoniae_Spanish_23F.dna,75,326
6664_1#22_S_pneumoniae_Spanish_23F.dna,10,37
6664_1#23_S_pneumoniae_Spanish_23F.dna,42,161
6664_1#24_S_pneumoniae_Spanish_23F.dna,78,349
6664_1#2_S_pneumoniae_Spanish_23F.dna,79,359
6664_1#3_S_pneumoniae_Spanish_23F.dna,79,359
6664_1#4_S_pneumoniae_Spanish_23F.dna,31,117
6664_1#5_S_pneumoniae_Spanish_23F.dna,31,117
6664_1#6_S_pneumoniae_Spanish_23F.dna,21,81
6664_1#7_S_pneumoniae_Spanish_23F.dna,71,307
6664_1#8_S_pneumoniae_Spanish_23F.dna,63,253
6664_1#9_S_pneumoniae_Spanish_23F.dna,73,314
6673_8#10_S_pneumoniae_Spanish_23F.dna,46,174
6673_8#11_S_pneumoniae_Spanish_23F.dna,51,196
6673_8#12_S_pneumoniae_Spanish_23F.dna,40,155
6673_8#13_S_pneumoniae_Spanish_23F.dna,34,130
6673_8#14_S_pneumoniae_Spanish_23F.dna,21,79
6673_8#15_S_pneumoniae_Spanish_23F.dna,42,160
6673_8#16_S_pneumoniae_Spanish_23F.dna,71,307
6673_8#17_S_pneumoniae_Spanish_23F.dna,67,279
6673_8#18_S_pneumoniae_Spanish_23F.dna,22,84
6673_8#19_S_pneumoniae_Spanish_23F.dna,59,240
6673_8#1_S_pneumoniae_Spanish_23F.dna,78,348
6673_8#20_S_pneumoniae_Spanish_23F.dna,59,240
6673_8#21_S_pneumoniae_Spanish_23F.dna,75,321
6673_8#22_S_pneumoniae_Spanish_23F.dna,62,252
6673_8#23_S_pneumoniae_Spanish_23F.dna,74,320
6673_8#24_S_pneumoniae_Spanish_23F.dna,79,359
6673_8#2_S_pneumoniae_Spanish_23F.dna,77,345
6673_8#3_S_pneumoniae_Spanish_23F.dna,30,113
6673_8#4_S_pneumoniae_Spanish_23F.dna,34,130
6673_8#5_S_pneumoniae_Spanish_23F.dna,19,71
6673_8#6_S_pneumoniae_Spanish_23F.dna,47,181
6673_8#7_S_pneumoniae_Spanish_23F.dna,33,126
6673_8#8_S_pneumoniae_Spanish_23F.dna,66,271
6673_8#9_S_pneumoniae_Spanish_23F.dna,24,93
6680_8#10_S_pneumoniae_Spanish_23F.dna,79,351
6680_8#11_S_pneumoniae_Spanish_23F.dna,69,294
6680_8#12_S_pneumoniae_Spanish_23F.dna,79,358
6680_8#13_S_pneumoniae_Spanish_23F.dna,57,223
6680_8#14_S_pneumoniae_Spanish_23F.dna,30,113
6680_8#15_S_pneumoniae_Spanish_23F.dna,21,80
6680_8#16_S_pneumoniae_Spanish_23F.dna,7,27
6680_8#17_S_pneumoniae_Spanish_23F.dna,50,192
6680_8#18_S_pneumoniae_Spanish_23F.dna,16,60
6680_8#19_S_pneumoniae_Spanish_23F.dna,49,185
6680_8#1_S_pneumoniae_Spanish_23F.dna,47,179
6680_8#20_S_pneumoniae_Spanish_23F.dna,73,313
6680_8#21_S_pneumoniae_Spanish_23F.dna,79,357
6680_8#22_S_pneumoniae_Spanish_23F.dna,15,55
6680_8#23_S_pneumoniae_Spanish_23F.dna,78,348
6680_8#24_S_pneumoniae_Spanish_23F.dna,78,348
6680_8#2_S_pneumoniae_Spanish_23F.dna,59,237
6680_8#3_S_pneumoniae_Spanish_23F.dna,39,151
6680_8#4_S_pneumoniae_Spanish_23F.dna,21,81
6680_8#5_S_pneumoniae_Spanish_23F.dna,77,344
6680_8#6_S_pneumoniae_Spanish_23F.dna,72,312
6680_8#7_S_pneumoniae_Spanish_23F.dna,24,93
6680_8#8_S_pneumoniae_Spanish_23F.dna,24,93
6680_8#9_S_pneumoniae_Spanish_23F.dna,78,349
6714_7#10_S_pneumoniae_Spanish_23F.dna,75,323
6714_7#11_S_pneumoniae_Spanish_23F.dna,47,179
6714_7#12_S_pneumoniae_Spanish_23F.dna,75,321
6714_7#13_S_pneumoniae_Spanish_23F.dna,59,237
6714_7#14_S_pneumoniae_Spanish_23F.dna,57,223
6714_7#15_S_pneumoniae_Spanish_23F.dna,28,106
6714_7#16_S_pneumoniae_Spanish_23F.dna,59,239
6714_7#17_S_pneumoniae_Spanish_23F.dna,77,334
6714_7#18_S_pneumoniae_Spanish_23F.dna,31,117
6714_7#19_S_pneumoniae_Spanish_23F.dna,71,310
6714_7#1_S_pneumoniae_Spanish_23F.dna,70,301
6714_7#20_S_pneumoniae_Spanish_23F.dna,77,335
6714_7#21_S_pneumoniae_Spanish_23F.dna,75,326
6714_7#22_S_pneumoniae_Spanish_23F.dna,24,94
6714_7#23_S_pneumoniae_Spanish_23F.dna,24,94
6714_7#24_S_pneumoniae_Spanish_23F.dna,68,286
6714_7#2_S_pneumoniae_Spanish_23F.dna,63,259
6714_7#3_S_pneumoniae_Spanish_23F.dna,79,355
6714_7#4_S_pneumoniae_Spanish_23F.dna,70,302
6714_7#5_S_pneumoniae_Spanish_23F.dna,61,249
6714_7#6_S_pneumoniae_Spanish_23F.dna,60,244
6714_7#7_S_pneumoniae_Spanish_23F.dna,27,102
6714_7#8_S_pneumoniae_Spanish_23F.dna,49,190
6714_7#9_S_pneumoniae_Spanish_23F.dna,58,234
6714_8#10_S_pneumoniae_Spanish_23F.dna,64,266
6714_8#11_S_pneumoniae_Spanish_23F.dna,74,320
6714_8#12_S_pneumoniae_Spanish_23F.dna,47,179
6714_8#13_S_pneumoniae_Spanish_23F.dna,33,124
6714_8#14_S_pneumoniae_Spanish_23F.dna,52,202
6714_8#15_S_pneumoniae_Spanish_23F.dna,57,225
6714_8#16_S_pneumoniae_Spanish_23F.dna,52,202
6714_8#17_S_pneumoniae_Spanish_23F.dna,37,143
6714_8#18_S_pneumoniae_Spanish_23F.dna,70,301
6714_8#19_S_pneumoniae_Spanish_23F.dna,79,350
6714_8#1_S_pneumoniae_Spanish_23F.dna,24,94
6714_8#20_S_pneumoniae_Spanish_23F.dna,36,137
6714_8#21_S_pneumoniae_Spanish_23F.dna,21,81
6714_8#22_S_pneumoniae_Spanish_23F.dna,47,179
6714_8#23_S_pneumoniae_Spanish_23F.dna,79,356
6714_8#24_S_pneumoniae_Spanish_23F.dna,58,233
6714_8#2_S_pneumoniae_Spanish_23F.dna,24,94
6714_8#3_S_pneumoniae_Spanish_23F.dna,75,321
6714_8#4_S_pneumoniae_Spanish_23F.dna,75,321
6714_8#5_S_pneumoniae_Spanish_23F.dna,46,174
6714_8#6_S_pneumoniae_Spanish_23F.dna,35,132
6714_8#7_S_pneumoniae_Spanish_23F.dna,60,241
6714_8#8_S_pneumoniae_Spanish_23F.dna,62,252
6714_8#9_S_pneumoniae_Spanish_23F.dna,6,21
6730_4#10_S_pneumoniae_Spanish_23F.dna,70,302
6730_4#11_S_pneumoniae_Spanish_23F.dna,34,130
6730_4#12_S_pneumoniae_Spanish_23F.dna,34,130
6730_4#13_S_pneumoniae_Spanish_23F.dna,24,94
6730_4#14_S_pneumoniae_Spanish_23F.dna,71,307
6730_4#15_S_pneumoniae_Spanish_23F.dna,12,44
6730_4#16_S_pneumoniae_Spanish_23F.dna,29,108
6730_4#17_S_pneumoniae_Spanish_23F.dna,40,155
6730_4#18_S_pneumoniae_Spanish_23F.dna,59,239
6730_4#19_S_pneumoniae_Spanish_23F.dna,52,202
6730_4#1_S_pneumoniae_Spanish_23F.dna,34,130
6730_4#20_S_pneumoniae_Spanish_23F.dna,64,267
6730_4#21_S_pneumoniae_Spanish_23F.dna,47,181
6730_4#22_S_pneumoniae_Spanish_23F.dna,59,237
6730_4#23_S_pneumoniae_Spanish_23F.dna,16,60
6730_4#24_S_pneumoniae_Spanish_23F.dna,59,237
6730_4#2_S_pneumoniae_Spanish_23F.dna,67,279
6730_4#3_S_pneumoniae_Spanish_23F.dna,6,21
6730_4#4_S_pneumoniae_Spanish_23F.dna,59,237
6730_4#5_S_pneumoniae_Spanish_23F.dna,60,247
6730_4#6_S_pneumoniae_Spanish_23F.dna,77,334
6730_4#7_S_pneumoniae_Spanish_23F.dna,47,179
6730_4#8_S_pneumoniae_Spanish_23F.dna,25,95
6730_4#9_S_pneumoniae_Spanish_23F.dna,25,95
6730_5#10_S_pneumoniae_Spanish_23F.dna,33,124
6730_5#11_S_pneumoniae_Spanish_23F.dna,33,124
6730_5#12_S_pneumoniae_Spanish_23F.dna,52,200
6730_5#13_S_pneumoniae_Spanish_23F.dna,9,34
6730_5#14_S_pneumoniae_Spanish_23F.dna,77,334
6730_5#15_S_pneumoniae_Spanish_23F.dna,34,130
6730_5#16_S_pneumoniae_Spanish_23F.dna,49,186
6730_5#17_S_pneumoniae_Spanish_23F.dna,59,237
6730_5#18_S_pneumoniae_Spanish_23F.dna,59,240
6730_5#19_S_pneumoniae_Spanish_23F.dna,47,179
6730_5#1_S_pneumoniae_Spanish_23F.dna,49,190
6730_5#20_S_pneumoniae_Spanish_23F.dna,28,106
6730_5#21_S_pneumoniae_Spanish_23F.dna,77,346
6730_5#22_S_pneumoniae_Spanish_23F.dna,61,249
6730_5#23_S_pneumoniae_Spanish_23F.dna,79,350
6730_5#24_S_pneumoniae_Spanish_23F.dna,16,60
6730_5#2_S_pneumoniae_Spanish_23F.dna,77,342
6730_5#3_S_pneumoniae_Spanish_23F.dna,77,346
6730_5#4_S_pneumoniae_Spanish_23F.dna,79,356
6730_5#5_S_pneumoniae_Spanish_23F.dna,28,106
6730_5#6_S_pneumoniae_Spanish_23F.dna,28,106
6730_5#7_S_pneumoniae_Spanish_23F.dna,36,136
6730_5#8_S_pneumoniae_Spanish_23F.dna,77,346
6730_5#9_S_pneumoniae_Spanish_23F.dna,70,301
6730_6#10_S_pneumoniae_Spanish_23F.dna,52,201
6730_6#11_S_pneumoniae_Spanish_23F.dna,59,237
6730_6#12_S_pneumoniae_Spanish_23F.dna,57,223
6730_6#13_S_pneumoniae_Spanish_23F.dna,78,349
6730_6#14_S_pneumoniae_Spanish_23F.dna,38,147
6730_6#15_S_pneumoniae_Spanish_23F.dna,50,192
6730_6#16_S_pneumoniae_Spanish_23F.dna,5,18
6730_6#17_S_pneumoniae_Spanish_23F.dna,5,15
6730_6#18_S_pneumoniae_Spanish_23F.dna,35,132
6730_6#19_S_pneumoniae_Spanish_23F.dna,71,306
6730_6#1_S_pneumoniae_Spanish_23F.dna,59,239
6730_6#20_S_pneumoniae_Spanish_23F.dna,73,313
6730_6#21_S_pneumoniae_Spanish_23F.dna,77,346
6730_6#22_S_pneumoniae_Spanish_23F.dna,79,357
6730_6#23_S_pneumoniae_Spanish_23F.dna,60,244
6730_6#24_S_pneumoniae_Spanish_23F.dna,67,278
6730_6#2_S_pneumoniae_Spanish_23F.dna,77,335
6730_6#3_S_pneumoniae_Spanish_23F.dna,60,246
6730_6#4_S_pneumoniae_Spanish_23F.dna,39,151
6730_6#5_S_pneumoniae_Spanish_23F.dna,57,223
6730_6#6_S_pneumoniae_Spanish_23F.dna,75,322
6730_6#7_S_pneumoniae_Spanish_23F.dna,47,179
6730_6#8_S_pneumoniae_Spanish_23F.dna,34,130
6730_6#9_S_pneumoniae_Spanish_23F.dna,40,155
6730_7#10_S_pneumoniae_Spanish_23F.dna,42,160
6730_7#11_S_pneumoniae_Spanish_23F.dna,40,155
6730_7#12_S_pneumoniae_Spanish_23F.dna,77,339
6730_7#13_S_pneumoniae_Spanish_23F.dna,79,359
6730_7#14_S_pneumoniae_Spanish_23F.dna,34,130
6730_7#15_S_pneumoniae_Spanish_23F.dna,69,294
6730_7#16_S_pneumoniae_Spanish_23F.dna,66,271
6730_7#17_S_pneumoniae_Spanish_23F.dna,66,274
6730_7#18_S_pneumoniae_Spanish_23F.dna,59,237
6730_7#19_S_pneumoniae_Spanish_23F.dna,79,356
6730_7#1_S_pneumoniae_Spanish_23F.dna,64,267
6730_7#20_S_pneumoniae_Spanish_23F.dna,78,348
6730_7#21_S_pneumoniae_Spanish_23F.dna,47,179
6730_7#22_S_pneumoniae_Spanish_23F.dna,78,349
6730_7#23_S_pneumoniae_Spanish_23F.dna,6,21
6730_7#24_S_pneumoniae_Spanish_23F.dna,61,249
6730_7#2_S_pneumoniae_Spanish_23F.dna,40,155
6730_7#3_S_pneumoniae_Spanish_23F.dna,47,179
6730_7#4_S_pneumoniae_Spanish_23F.dna,37,139
6730_7#5_S_pneumoniae_Spanish_23F.dna,43,162
6730_7#6_S_pneumoniae_Spanish_23F.dna,77,337
6730_7#7_S_pneumoniae_Spanish_23F.dna,77,345
6730_7#8_S_pneumoniae_Spanish_23F.dna,59,239
6730_7#9_S_pneumoniae_Spanish_23F.dna,59,239
6730_8#10_S_pneumoniae_Spanish_23F.dna,77,339
6730_8#11_S_pneumoniae_Spanish_23F.dna,59,237
6730_8#12_S_pneumoniae_Spanish_23F.dna,70,302
6730_8#13_S_pneumoniae_Spanish_23F.dna,34,130
6730_8#14_S_pneumoniae_Spanish_23F.dna,14,53
6730_8#15_S_pneumoniae_Spanish_23F.dna,3,4
6730_8#16_S_pneumoniae_Spanish_23F.dna,52,202
6730_8#17_S_pneumoniae_Spanish_23F.dna,5,14
6730_8#18_S_pneumoniae_Spanish_23F.dna,55,216
6730_8#19_S_pneumoniae_Spanish_23F.dna,59,239
6730_8#1_S_pneumoniae_Spanish_23F.dna,79,359
6730_8#20_S_pneumoniae_Spanish_23F.dna,71,307
6730_8#21_S_pneumoniae_Spanish_23F.dna,29,108
6730_8#22_S_pneumoniae_Spanish_23F.dna,54,212
6730_8#23_S_pneumoniae_Spanish_23F.dna,59,237
6730_8#24_S_pneumoniae_Spanish_23F.dna,15,55
6730_8#2_S_pneumoniae_Spanish_23F.dna,77,343
6730_8#3_S_pneumoniae_Spanish_23F.dna,35,133
6730_8#4_S_pneumoniae_Spanish_23F.dna,77,343
6730_8#5_S_pneumoniae_Spanish_23F.dna,77,334
6730_8#6_S_pneumoniae_Spanish_23F.dna,73,316
6730_8#7_S_pneumoniae_Spanish_23F.dna,15,55
6730_8#8_S_pneumoniae_Spanish_23F.dna,46,174
6730_8#9_S_pneumoniae_Spanish_23F.dna,71,307
6731_1#10_S_pneumoniae_Spanish_23F.dna,50,192
6731_1#11_S_pneumoniae_Spanish_23F.dna,67,279
6731_1#12_S_pneumoniae_Spanish_23F.dna,55,216
6731_1#13_S_pneumoniae_Spanish_23F.dna,77,342
6731_1#14_S_pneumoniae_Spanish_23F.dna,70,301
6731_1#15_S_pneumoniae_Spanish_23F.dna,59,235
6731_1#16_S_pneumoniae_Spanish_23F.dna,77,342
6731_1#17_S_pneumoniae_Spanish_23F.dna,52,203
6731_1#18_S_pneumoniae_Spanish_23F.dna,7,24
6731_1#19_S_pneumoniae_Spanish_23F.dna,7,27
6731_1#1_S_pneumoniae_Spanish_23F.dna,59,237
6731_1#20_S_pneumoniae_Spanish_23F.dna,77,337
6731_1#21_S_pneumoniae_Spanish_23F.dna,77,342
6731_1#22_S_pneumoniae_Spanish_23F.dna,63,253
6731_1#23_S_pneumoniae_Spanish_23F.dna,58,230
6731_1#24_S_pneumoniae_Spanish_23F.dna,18,66
6731_1#2_S_pneumoniae_Spanish_23F.dna,59,237
6731_1#3_S_pneumoniae_Spanish_23F.dna,68,287
6731_1#4_S_pneumoniae_Spanish_23F.dna,47,179
6731_1#5_S_pneumoniae_Spanish_23F.dna,68,283
6731_1#6_S_pneumoniae_Spanish_23F.dna,63,258
6731_1#7_S_pneumoniae_Spanish_23F.dna,73,313
6731_1#8_S_pneumoniae_Spanish_23F.dna,59,237
6731_1#9_S_pneumoniae_Spanish_23F.dna,26,99
6731_2#10_S_pneumoniae_Spanish_23F.dna,58,233
6731_2#11_S_pneumoniae_Spanish_23F.dna,77,342
6731_2#12_S_pneumoniae_Spanish_23F.dna,31,117
6731_2#13_S_pneumoniae_Spanish_23F.dna,34,130
6731_2#14_S_pneumoniae_Spanish_23F.dna,59,237
6731_2#15_S_pneumoniae_Spanish_23F.dna,23,89
6731_2#16_S_pneumoniae_Spanish_23F.dna,52,202
6731_2#17_S_pneumoniae_Spanish_23F.dna,69,293
6731_2#18_S_pneumoniae_Spanish_23F.dna,72,312
6731_2#19_S_pneumoniae_Spanish_23F.dna,31,117
6731_2#1_S_pneumoniae_Spanish_23F.dna,18,66
6731_2#20_S_pneumoniae_Spanish_23F.dna,40,155
6731_2#21_S_pneumoniae_Spanish_23F.dna,47,181
6731_2#22_S_pneumoniae_Spanish_23F.dna,68,286
6731_2#23_S_pneumoniae_Spanish_23F.dna,51,196
6731_2#24_S_pneumoniae_Spanish_23F.dna,10,37
6731_2#2_S_pneumoniae_Spanish_23F.dna,34,130
6731_2#3_S_pneumoniae_Spanish_23F.dna,32,122
6731_2#4_S_pneumoniae_Spanish_23F.dna,77,342
6731_2#5_S_pneumoniae_Spanish_23F.dna,20,73
6731_2#6_S_pneumoniae_Spanish_23F.dna,28,106
6731_2#7_S_pneumoniae_Spanish_23F.dna,59,237
6731_2#8_S_pneumoniae_Spanish_23F.dna,21,78
6731_2#9_S_pneumoniae_Spanish_23F.dna,77,342
6731_4#10_S_pneumoniae_Spanish_23F.dna,19,69
6731_4#11_S_pneumoniae_Spanish_23F.dna,47,179
6731_4#12_S_pneumoniae_Spanish_23F.dna,24,93
6731_4#13_S_pneumoniae_Spanish_23F.dna,41,157
6731_4#15_S_pneumoniae_Spanish_23F.dna,50,192
6731_4#16_S_pneumoniae_Spanish_23F.dna,47,179
6731_4#17_S_pneumoniae_Spanish_23F.dna,78,349
6731_4#18_S_pneumoniae_Spanish_23F.dna,59,235
6731_4#19_S_pneumoniae_Spanish_23F.dna,47,179
6731_4#1_S_pneumoniae_Spanish_23F.dna,7,27
6731_4#20_S_pneumoniae_Spanish_23F.dna,34,130
6731_4#21_S_pneumoniae_Spanish_23F.dna,67,278
6731_4#22_S_pneumoniae_Spanish_23F.dna,3,4
