Isolates,Level 1,Level 2
6680_5#4_S_pneumoniae_Spanish_23F.dna,31,109
6680_5#5_S_pneumoniae_Spanish_23F.dna,4,9
6680_5#6_S_pneumoniae_Spanish_23F.dna,20,63
6680_5#7_S_pneumoniae_Spanish_23F.dna,32,117
6680_5#8_S_pneumoniae_Spanish_23F.dna,23,80
6680_5#9_S_pneumoniae_Spanish_23F.dna,31,112
6680_6#10_S_pneumoniae_Spanish_23F.dna,24,83
6680_6#11_S_pneumoniae_Spanish_23F.dna,31,111
6680_6#12_S_pneumoniae_Spanish_23F.dna,29,103
6680_6#13_S_pneumoniae_Spanish_23F.dna,32,117
6680_6#14_S_pneumoniae_Spanish_23F.dna,25,86
6680_6#15_S_pneumoniae_Spanish_23F.dna,2,4
6680_6#16_S_pneumoniae_Spanish_23F.dna,7,18
6680_6#17_S_pneumoniae_Spanish_23F.dna,32,117
6680_6#18_S_pneumoniae_Spanish_23F.dna,38,158
6680_6#19_S_pneumoniae_Spanish_23F.dna,35,132
6680_6#1_S_pneumoniae_Spanish_23F.dna,38,158
6680_6#20_S_pneumoniae_Spanish_23F.dna,37,151
6680_6#21_S_pneumoniae_Spanish_23F.dna,31,112
6680_6#22_S_pneumoniae_Spanish_23F.dna,37,150
6680_6#23_S_pneumoniae_Spanish_23F.dna,10,29
6680_6#24_S_pneumoniae_Spanish_23F.dna,37,152
6680_6#2_S_pneumoniae_Spanish_23F.dna,34,127
6680_6#3_S_pneumoniae_Spanish_23F.dna,37,151
6680_6#4_S_pneumoniae_Spanish_23F.dna,35,141
6680_6#5_S_pneumoniae_Spanish_23F.dna,37,150
6680_6#6_S_pneumoniae_Spanish_23F.dna,31,111
6680_6#7_S_pneumoniae_Spanish_23F.dna,7,18
6680_6#8_S_pneumoniae_Spanish_23F.dna,32,116
6680_6#9_S_pneumoniae_Spanish_23F.dna,29,103
6680_7#10_S_pneumoniae_Spanish_23F.dna,30,106
6680_7#11_S_pneumoniae_Spanish_23F.dna,21,65
6680_7#12_S_pneumoniae_Spanish_23F.dna,38,158
6680_7#13_S_pneumoniae_Spanish_23F.dna,35,139
6680_7#14_S_pneumoniae_Spanish_23F.dna,30,108
6680_7#15_S_pneumoniae_Spanish_23F.dna,30,108
6680_7#16_S_pneumoniae_Spanish_23F.dna,35,138
6680_7#17_S_pneumoniae_Spanish_23F.dna,32,117
6680_7#18_S_pneumoniae_Spanish_23F.dna,32,117
6680_7#19_S_pneumoniae_Spanish_23F.dna,34,126
6680_7#1_S_pneumoniae_Spanish_23F.dna,32,117
6680_7#20_S_pneumoniae_Spanish_23F.dna,35,134
6680_7#21_S_pneumoniae_Spanish_23F.dna,22,71
6680_7#22_S_pneumoniae_Spanish_23F.dna,32,117
6680_7#23_S_pneumoniae_Spanish_23F.dna,38,158
6680_7#24_S_pneumoniae_Spanish_23F.dna,32,113
6680_7#2_S_pneumoniae_Spanish_23F.dna,30,108
6680_7#3_S_pneumoniae_Spanish_23F.dna,34,126
6680_7#4_S_pneumoniae_Spanish_23F.dna,38,154
6680_7#5_S_pneumoniae_Spanish_23F.dna,25,86
6680_7#6_S_pneumoniae_Spanish_23F.dna,28,98
6680_7#7_S_pneumoniae_Spanish_23F.dna,37,152
6680_7#8_S_pneumoniae_Spanish_23F.dna,38,157
6680_7#9_S_pneumoniae_Spanish_23F.dna,32,117
6730_1#10_S_pneumoniae_Spanish_23F.dna,31,112
6730_1#11_S_pneumoniae_Spanish_23F.dna,38,158
6730_1#12_S_pneumoniae_Spanish_23F.dna,30,108
6730_1#13_S_pneumoniae_Spanish_23F.dna,26,89
6730_1#14_S_pneumoniae_Spanish_23F.dna,33,121
6730_1#15_S_pneumoniae_Spanish_23F.dna,37,151
6730_1#16_S_pneumoniae_Spanish_23F.dna,29,104
6730_1#17_S_pneumoniae_Spanish_23F.dna,37,152
6730_1#18_S_pneumoniae_Spanish_23F.dna,7,18
6730_1#19_S_pneumoniae_Spanish_23F.dna,30,106
6730_1#1_S_pneumoniae_Spanish_23F.dna,38,155
6730_1#20_S_pneumoniae_Spanish_23F.dna,12,36
6730_1#21_S_pneumoniae_Spanish_23F.dna,31,112
6730_1#22_S_pneumoniae_Spanish_23F.dna,35,132
6730_1#23_S_pneumoniae_Spanish_23F.dna,12,36
6730_1#24_S_pneumoniae_Spanish_23F.dna,18,54
6730_1#2_S_pneumoniae_Spanish_23F.dna,28,98
6730_1#3_S_pneumoniae_Spanish_23F.dna,17,53
6730_1#4_S_pneumoniae_Spanish_23F.dna,5,11
6730_1#5_S_pneumoniae_Spanish_23F.dna,5,11
6730_1#6_S_pneumoniae_Spanish_23F.dna,32,117
6730_1#7_S_pneumoniae_Spanish_23F.dna,34,125
6730_1#8_S_pneumoniae_Spanish_23F.dna,35,137
6730_1#9_S_pneumoniae_Spanish_23F.dna,30,107
6730_3#10_S_pneumoniae_Spanish_23F.dna,11,33
6730_3#11_S_pneumoniae_Spanish_23F.dna,37,152
6730_3#12_S_pneumoniae_Spanish_23F.dna,30,108
6730_3#13_S_pneumoniae_Spanish_23F.dna,9,24
6730_3#14_S_pneumoniae_Spanish_23F.dna,10,31
6730_3#15_S_pneumoniae_Spanish_23F.dna,38,156
6730_3#16_S_pneumoniae_Spanish_23F.dna,38,156
6730_3#17_S_pneumoniae_Spanish_23F.dna,16,47
6730_3#18_S_pneumoniae_Spanish_23F.dna,37,151
6730_3#19_S_pneumoniae_Spanish_23F.dna,33,121
6730_3#1_S_pneumoniae_Spanish_23F.dna,32,117
6730_3#20_S_pneumoniae_Spanish_23F.dna,37,151
6730_3#21_S_pneumoniae_Spanish_23F.dna,22,74
6730_3#22_S_pneumoniae_Spanish_23F.dna,18,55
6730_3#23_S_pneumoniae_Spanish_23F.dna,37,150
6730_3#24_S_pneumoniae_Spanish_23F.dna,30,108
6730_3#2_S_pneumoniae_Spanish_23F.dna,38,158
6730_3#3_S_pneumoniae_Spanish_23F.dna,37,150
6730_3#4_S_pneumoniae_Spanish_23F.dna,37,152
6730_3#5_S_pneumoniae_Spanish_23F.dna,38,158
6730_3#6_S_pneumoniae_Spanish_23F.dna,31,110
6730_3#7_S_pneumoniae_Spanish_23F.dna,22,74
6730_3#8_S_pneumoniae_Spanish_23F.dna,31,112
6730_3#9_S_pneumoniae_Spanish_23F.dna,20,63
6641_6#10_S_pneumoniae_Spanish_23F.dna,31,112
6641_6#11_S_pneumoniae_Spanish_23F.dna,38,158
6641_6#12_S_pneumoniae_Spanish_23F.dna,35,141
6641_6#13_S_pneumoniae_Spanish_23F.dna,12,36
6641_6#14_S_pneumoniae_Spanish_23F.dna,38,158
6641_6#15_S_pneumoniae_Spanish_23F.dna,31,112
6641_6#16_S_pneumoniae_Spanish_23F.dna,19,59
6641_6#17_S_pneumoniae_Spanish_23F.dna,38,158
6641_6#18_S_pneumoniae_Spanish_23F.dna,36,146
6641_6#19_S_pneumoniae_Spanish_23F.dna,32,117
6641_6#1_S_pneumoniae_Spanish_23F.dna,26,91
6641_6#20_S_pneumoniae_Spanish_23F.dna,8,22
6641_6#21_S_pneumoniae_Spanish_23F.dna,19,59
6641_6#22_S_pneumoniae_Spanish_23F.dna,16,48
6641_6#23_S_pneumoniae_Spanish_23F.dna,36,146
6641_6#24_S_pneumoniae_Spanish_23F.dna,22,74
6641_6#2_S_pneumoniae_Spanish_23F.dna,26,90
6641_6#3_S_pneumoniae_Spanish_23F.dna,17,52
6641_6#4_S_pneumoniae_Spanish_23F.dna,38,158
6641_6#5_S_pneumoniae_Spanish_23F.dna,12,35
6641_6#6_S_pneumoniae_Spanish_23F.dna,7,16
6641_6#7_S_pneumoniae_Spanish_23F.dna,37,151
6641_6#8_S_pneumoniae_Spanish_23F.dna,38,158
6641_6#9_S_pneumoniae_Spanish_23F.dna,37,151
6649_8#10_S_pneumoniae_Spanish_23F.dna,29,104
6649_8#11_S_pneumoniae_Spanish_23F.dna,31,112
6649_8#12_S_pneumoniae_Spanish_23F.dna,38,158
6649_8#13_S_pneumoniae_Spanish_23F.dna,19,59
6649_8#14_S_pneumoniae_Spanish_23F.dna,7,18
6649_8#15_S_pneumoniae_Spanish_23F.dna,6,13
6649_8#16_S_pneumoniae_Spanish_23F.dna,31,112
6649_8#17_S_pneumoniae_Spanish_23F.dna,31,112
6649_8#18_S_pneumoniae_Spanish_23F.dna,38,158
6649_8#19_S_pneumoniae_Spanish_23F.dna,23,79
6649_8#1_S_pneumoniae_Spanish_23F.dna,31,110
6649_8#20_S_pneumoniae_Spanish_23F.dna,27,93
6649_8#21_S_pneumoniae_Spanish_23F.dna,28,98
6649_8#22_S_pneumoniae_Spanish_23F.dna,9,25
6649_8#23_S_pneumoniae_Spanish_23F.dna,31,109
6649_8#24_S_pneumoniae_Spanish_23F.dna,33,123
6649_8#2_S_pneumoniae_Spanish_23F.dna,37,151
6649_8#3_S_pneumoniae_Spanish_23F.dna,38,158
6649_8#4_S_pneumoniae_Spanish_23F.dna,23,78
6649_8#5_S_pneumoniae_Spanish_23F.dna,6,13
6649_8#6_S_pneumoniae_Spanish_23F.dna,38,158
6649_8#7_S_pneumoniae_Spanish_23F.dna,28,97
6649_8#8_S_pneumoniae_Spanish_23F.dna,17,53
6649_8#9_S_pneumoniae_Spanish_23F.dna,38,157
6664_1#10_S_pneumoniae_Spanish_23F.dna,33,121
6664_1#11_S_pneumoniae_Spanish_23F.dna,26,91
6664_1#12_S_pneumoniae_Spanish_23F.dna,17,52
6664_1#13_S_pneumoniae_Spanish_23F.dna,29,104
6664_1#14_S_pneumoniae_Spanish_23F.dna,38,158
6664_1#15_S_pneumoniae_Spanish_23F.dna,37,150
6664_1#16_S_pneumoniae_Spanish_23F.dna,31,112
6664_1#17_S_pneumoniae_Spanish_23F.dna,23,80
6664_1#18_S_pneumoniae_Spanish_23F.dna,35,138
6664_1#19_S_pneumoniae_Spanish_23F.dna,32,116
6664_1#1_S_pneumoniae_Spanish_23F.dna,35,135
6664_1#20_S_pneumoniae_Spanish_23F.dna,35,135
6664_1#21_S_pneumoniae_Spanish_23F.dna,30,108
6664_1#22_S_pneumoniae_Spanish_23F.dna,38,156
6664_1#23_S_pneumoniae_Spanish_23F.dna,12,36
6664_1#24_S_pneumoniae_Spanish_23F.dna,26,91
6664_1#2_S_pneumoniae_Spanish_23F.dna,31,112
6664_1#3_S_pneumoniae_Spanish_23F.dna,31,112
6664_1#4_S_pneumoniae_Spanish_23F.dna,7,18
6664_1#5_S_pneumoniae_Spanish_23F.dna,7,18
6664_1#6_S_pneumoniae_Spanish_23F.dna,3,7
6664_1#7_S_pneumoniae_Spanish_23F.dna,18,55
6664_1#8_S_pneumoniae_Spanish_23F.dna,29,99
6664_1#9_S_pneumoniae_Spanish_23F.dna,25,86
6673_8#10_S_pneumoniae_Spanish_23F.dna,15,45
6673_8#11_S_pneumoniae_Spanish_23F.dna,35,141
6673_8#12_S_pneumoniae_Spanish_23F.dna,11,33
6673_8#13_S_pneumoniae_Spanish_23F.dna,37,151
6673_8#14_S_pneumoniae_Spanish_23F.dna,3,6
6673_8#15_S_pneumoniae_Spanish_23F.dna,12,35
6673_8#16_S_pneumoniae_Spanish_23F.dna,18,55
6673_8#17_S_pneumoniae_Spanish_23F.dna,20,63
6673_8#18_S_pneumoniae_Spanish_23F.dna,38,158
6673_8#19_S_pneumoniae_Spanish_23F.dna,32,117
6673_8#1_S_pneumoniae_Spanish_23F.dna,26,90
6673_8#20_S_pneumoniae_Spanish_23F.dna,32,117
6673_8#21_S_pneumoniae_Spanish_23F.dna,30,108
6673_8#22_S_pneumoniae_Spanish_23F.dna,36,146
6673_8#23_S_pneumoniae_Spanish_23F.dna,38,158
6673_8#24_S_pneumoniae_Spanish_23F.dna,31,112
6673_8#2_S_pneumoniae_Spanish_23F.dna,38,158
6673_8#3_S_pneumoniae_Spanish_23F.dna,38,158
6673_8#4_S_pneumoniae_Spanish_23F.dna,37,151
6673_8#5_S_pneumoniae_Spanish_23F.dna,35,134
6673_8#6_S_pneumoniae_Spanish_23F.dna,37,150
6673_8#7_S_pneumoniae_Spanish_23F.dna,8,21
6673_8#8_S_pneumoniae_Spanish_23F.dna,38,158
6673_8#9_S_pneumoniae_Spanish_23F.dna,6,14
6680_8#10_S_pneumoniae_Spanish_23F.dna,31,112
6680_8#11_S_pneumoniae_Spanish_23F.dna,23,79
6680_8#12_S_pneumoniae_Spanish_23F.dna,31,110
6680_8#13_S_pneumoniae_Spanish_23F.dna,17,52
6680_8#14_S_pneumoniae_Spanish_23F.dna,38,158
6680_8#15_S_pneumoniae_Spanish_23F.dna,3,7
6680_8#16_S_pneumoniae_Spanish_23F.dna,35,128
6680_8#17_S_pneumoniae_Spanish_23F.dna,30,106
6680_8#18_S_pneumoniae_Spanish_23F.dna,34,126
6680_8#19_S_pneumoniae_Spanish_23F.dna,16,48
6680_8#1_S_pneumoniae_Spanish_23F.dna,37,152
6680_8#20_S_pneumoniae_Spanish_23F.dna,25,85
6680_8#21_S_pneumoniae_Spanish_23F.dna,31,112
6680_8#22_S_pneumoniae_Spanish_23F.dna,36,142
6680_8#23_S_pneumoniae_Spanish_23F.dna,26,90
6680_8#24_S_pneumoniae_Spanish_23F.dna,26,90
6680_8#2_S_pneumoniae_Spanish_23F.dna,32,117
6680_8#3_S_pneumoniae_Spanish_23F.dna,35,137
6680_8#4_S_pneumoniae_Spanish_23F.dna,3,7
6680_8#5_S_pneumoniae_Spanish_23F.dna,38,158
6680_8#6_S_pneumoniae_Spanish_23F.dna,33,121
6680_8#7_S_pneumoniae_Spanish_23F.dna,6,14
6680_8#8_S_pneumoniae_Spanish_23F.dna,6,14
6680_8#9_S_pneumoniae_Spanish_23F.dna,26,91
6714_7#10_S_pneumoniae_Spanish_23F.dna,30,108
6714_7#11_S_pneumoniae_Spanish_23F.dna,37,152
6714_7#12_S_pneumoniae_Spanish_23F.dna,30,108
6714_7#13_S_pneumoniae_Spanish_23F.dna,32,117
6714_7#14_S_pneumoniae_Spanish_23F.dna,17,52
6714_7#15_S_pneumoniae_Spanish_23F.dna,5,11
6714_7#16_S_pneumoniae_Spanish_23F.dna,32,115
6714_7#17_S_pneumoniae_Spanish_23F.dna,38,158
6714_7#18_S_pneumoniae_Spanish_23F.dna,7,18
6714_7#19_S_pneumoniae_Spanish_23F.dna,18,57
6714_7#1_S_pneumoniae_Spanish_23F.dna,22,75
6714_7#20_S_pneumoniae_Spanish_23F.dna,38,158
6714_7#21_S_pneumoniae_Spanish_23F.dna,30,108
6714_7#22_S_pneumoniae_Spanish_23F.dna,6,13
6714_7#23_S_pneumoniae_Spanish_23F.dna,6,13
6714_7#24_S_pneumoniae_Spanish_23F.dna,21,69
6714_7#2_S_pneumoniae_Spanish_23F.dna,29,104
6714_7#3_S_pneumoniae_Spanish_23F.dna,31,112
6714_7#4_S_pneumoniae_Spanish_23F.dna,22,74
6714_7#5_S_pneumoniae_Spanish_23F.dna,27,93
6714_7#6_S_pneumoniae_Spanish_23F.dna,28,98
6714_7#7_S_pneumoniae_Spanish_23F.dna,38,158
6714_7#8_S_pneumoniae_Spanish_23F.dna,16,48
6714_7#9_S_pneumoniae_Spanish_23F.dna,32,116
6714_8#10_S_pneumoniae_Spanish_23F.dna,19,60
6714_8#11_S_pneumoniae_Spanish_23F.dna,38,158
6714_8#12_S_pneumoniae_Spanish_23F.dna,37,152
6714_8#13_S_pneumoniae_Spanish_23F.dna,8,20
6714_8#14_S_pneumoniae_Spanish_23F.dna,33,122
6714_8#15_S_pneumoniae_Spanish_23F.dna,17,53
6714_8#16_S_pneumoniae_Spanish_23F.dna,33,122
6714_8#17_S_pneumoniae_Spanish_23F.dna,28,97
6714_8#18_S_pneumoniae_Spanish_23F.dna,22,75
6714_8#19_S_pneumoniae_Spanish_23F.dna,31,109
6714_8#1_S_pneumoniae_Spanish_23F.dna,6,13
6714_8#20_S_pneumoniae_Spanish_23F.dna,9,26
6714_8#21_S_pneumoniae_Spanish_23F.dna,3,7
6714_8#22_S_pneumoniae_Spanish_23F.dna,37,152
6714_8#23_S_pneumoniae_Spanish_23F.dna,31,112
6714_8#24_S_pneumoniae_Spanish_23F.dna,32,116
6714_8#2_S_pneumoniae_Spanish_23F.dna,6,13
6714_8#3_S_pneumoniae_Spanish_23F.dna,30,108
6714_8#4_S_pneumoniae_Spanish_23F.dna,30,108
6714_8#5_S_pneumoniae_Spanish_23F.dna,15,45
6714_8#6_S_pneumoniae_Spanish_23F.dna,27,92
6714_8#7_S_pneumoniae_Spanish_23F.dna,28,98
6714_8#8_S_pneumoniae_Spanish_23F.dna,36,146
6714_8#9_S_pneumoniae_Spanish_23F.dna,38,153
6730_4#10_S_pneumoniae_Spanish_23F.dna,22,74
6730_4#11_S_pneumoniae_Spanish_23F.dna,37,151
6730_4#12_S_pneumoniae_Spanish_23F.dna,37,151
6730_4#13_S_pneumoniae_Spanish_23F.dna,6,13
6730_4#14_S_pneumoniae_Spanish_23F.dna,18,55
6730_4#15_S_pneumoniae_Spanish_23F.dna,29,100
6730_4#16_S_pneumoniae_Spanish_23F.dna,35,136
6730_4#17_S_pneumoniae_Spanish_23F.dna,11,33
6730_4#18_S_pneumoniae_Spanish_23F.dna,32,115
6730_4#19_S_pneumoniae_Spanish_23F.dna,33,122
6730_4#1_S_pneumoniae_Spanish_23F.dna,37,151
6730_4#20_S_pneumoniae_Spanish_23F.dna,19,59
6730_4#21_S_pneumoniae_Spanish_23F.dna,37,150
6730_4#22_S_pneumoniae_Spanish_23F.dna,32,117
6730_4#23_S_pneumoniae_Spanish_23F.dna,34,126
6730_4#24_S_pneumoniae_Spanish_23F.dna,32,117
6730_4#2_S_pneumoniae_Spanish_23F.dna,20,63
6730_4#3_S_pneumoniae_Spanish_23F.dna,38,153
6730_4#4_S_pneumoniae_Spanish_23F.dna,32,117
6730_4#5_S_pneumoniae_Spanish_23F.dna,28,98
6730_4#6_S_pneumoniae_Spanish_23F.dna,38,158
6730_4#7_S_pneumoniae_Spanish_23F.dna,37,152
6730_4#8_S_pneumoniae_Spanish_23F.dna,36,145
6730_4#9_S_pneumoniae_Spanish_23F.dna,36,145
6730_5#10_S_pneumoniae_Spanish_23F.dna,8,20
6730_5#11_S_pneumoniae_Spanish_23F.dna,8,20
6730_5#12_S_pneumoniae_Spanish_23F.dna,33,123
6730_5#13_S_pneumoniae_Spanish_23F.dna,38,155
6730_5#14_S_pneumoniae_Spanish_23F.dna,38,158
6730_5#15_S_pneumoniae_Spanish_23F.dna,37,151
6730_5#16_S_pneumoniae_Spanish_23F.dna,16,49
6730_5#17_S_pneumoniae_Spanish_23F.dna,32,117
6730_5#18_S_pneumoniae_Spanish_23F.dna,32,117
6730_5#19_S_pneumoniae_Spanish_23F.dna,37,152
6730_5#1_S_pneumoniae_Spanish_23F.dna,16,48
6730_5#20_S_pneumoniae_Spanish_23F.dna,5,11
6730_5#21_S_pneumoniae_Spanish_23F.dna,38,158
6730_5#22_S_pneumoniae_Spanish_23F.dna,27,93
6730_5#23_S_pneumoniae_Spanish_23F.dna,31,109
6730_5#24_S_pneumoniae_Spanish_23F.dna,34,126
6730_5#2_S_pneumoniae_Spanish_23F.dna,38,157
6730_5#3_S_pneumoniae_Spanish_23F.dna,38,158
6730_5#4_S_pneumoniae_Spanish_23F.dna,31,112
6730_5#5_S_pneumoniae_Spanish_23F.dna,5,11
6730_5#6_S_pneumoniae_Spanish_23F.dna,5,11
6730_5#7_S_pneumoniae_Spanish_23F.dna,9,25
6730_5#8_S_pneumoniae_Spanish_23F.dna,38,158
6730_5#9_S_pneumoniae_Spanish_23F.dna,22,75
6730_6#10_S_pneumoniae_Spanish_23F.dna,33,119
6730_6#11_S_pneumoniae_Spanish_23F.dna,32,117
6730_6#12_S_pneumoniae_Spanish_23F.dna,17,52
6730_6#13_S_pneumoniae_Spanish_23F.dna,26,91
6730_6#14_S_pneumoniae_Spanish_23F.dna,10,30
6730_6#15_S_pneumoniae_Spanish_23F.dna,30,106
6730_6#16_S_pneumoniae_Spanish_23F.dna,24,84
6730_6#17_S_pneumoniae_Spanish_23F.dna,24,84
6730_6#18_S_pneumoniae_Spanish_23F.dna,27,92
6730_6#19_S_pneumoniae_Spanish_23F.dna,18,54
6730_6#1_S_pneumoniae_Spanish_23F.dna,32,115
6730_6#20_S_pneumoniae_Spanish_23F.dna,25,85
6730_6#21_S_pneumoniae_Spanish_23F.dna,38,158
6730_6#22_S_pneumoniae_Spanish_23F.dna,31,112
6730_6#23_S_pneumoniae_Spanish_23F.dna,28,98
6730_6#24_S_pneumoniae_Spanish_23F.dna,20,63
6730_6#2_S_pneumoniae_Spanish_23F.dna,38,158
6730_6#3_S_pneumoniae_Spanish_23F.dna,28,98
6730_6#4_S_pneumoniae_Spanish_23F.dna,35,137
6730_6#5_S_pneumoniae_Spanish_23F.dna,17,52
6730_6#6_S_pneumoniae_Spanish_23F.dna,30,107
6730_6#7_S_pneumoniae_Spanish_23F.dna,37,152
6730_6#8_S_pneumoniae_Spanish_23F.dna,37,151
6730_6#9_S_pneumoniae_Spanish_23F.dna,11,33
6730_7#10_S_pneumoniae_Spanish_23F.dna,12,35
6730_7#11_S_pneumoniae_Spanish_23F.dna,11,33
6730_7#12_S_pneumoniae_Spanish_23F.dna,38,158
6730_7#13_S_pneumoniae_Spanish_23F.dna,31,112
6730_7#14_S_pneumoniae_Spanish_23F.dna,37,151
6730_7#15_S_pneumoniae_Spanish_23F.dna,23,79
6730_7#16_S_pneumoniae_Spanish_23F.dna,38,158
6730_7#17_S_pneumoniae_Spanish_23F.dna,38,158
6730_7#18_S_pneumoniae_Spanish_23F.dna,32,117
6730_7#19_S_pneumoniae_Spanish_23F.dna,31,112
6730_7#1_S_pneumoniae_Spanish_23F.dna,19,59
6730_7#20_S_pneumoniae_Spanish_23F.dna,26,90
6730_7#21_S_pneumoniae_Spanish_23F.dna,37,152
6730_7#22_S_pneumoniae_Spanish_23F.dna,26,91
6730_7#23_S_pneumoniae_Spanish_23F.dna,38,153
6730_7#24_S_pneumoniae_Spanish_23F.dna,27,93
6730_7#2_S_pneumoniae_Spanish_23F.dna,11,33
6730_7#3_S_pneumoniae_Spanish_23F.dna,37,152
6730_7#4_S_pneumoniae_Spanish_23F.dna,28,97
6730_7#5_S_pneumoniae_Spanish_23F.dna,38,158
6730_7#6_S_pneumoniae_Spanish_23F.dna,38,158
6730_7#7_S_pneumoniae_Spanish_23F.dna,38,158
6730_7#8_S_pneumoniae_Spanish_23F.dna,32,115
6730_7#9_S_pneumoniae_Spanish_23F.dna,32,115
6730_8#10_S_pneumoniae_Spanish_23F.dna,38,158
6730_8#11_S_pneumoniae_Spanish_23F.dna,32,117
6730_8#12_S_pneumoniae_Spanish_23F.dna,22,74
6730_8#13_S_pneumoniae_Spanish_23F.dna,37,151
6730_8#14_S_pneumoniae_Spanish_23F.dna,2,4
6730_8#15_S_pneumoniae_Spanish_23F.dna,1,2
6730_8#16_S_pneumoniae_Spanish_23F.dna,33,122
6730_8#17_S_pneumoniae_Spanish_23F.dna,24,84
6730_8#18_S_pneumoniae_Spanish_23F.dna,31,111
6730_8#19_S_pneumoniae_Spanish_23F.dna,32,115
6730_8#1_S_pneumoniae_Spanish_23F.dna,31,112
6730_8#20_S_pneumoniae_Spanish_23F.dna,18,55
6730_8#21_S_pneumoniae_Spanish_23F.dna,35,136
6730_8#22_S_pneumoniae_Spanish_23F.dna,14,42
6730_8#23_S_pneumoniae_Spanish_23F.dna,32,117
6730_8#24_S_pneumoniae_Spanish_23F.dna,36,142
6730_8#2_S_pneumoniae_Spanish_23F.dna,38,158
6730_8#3_S_pneumoniae_Spanish_23F.dna,27,94
6730_8#4_S_pneumoniae_Spanish_23F.dna,38,158
6730_8#5_S_pneumoniae_Spanish_23F.dna,38,158
6730_8#6_S_pneumoniae_Spanish_23F.dna,25,88
6730_8#7_S_pneumoniae_Spanish_23F.dna,36,142
6730_8#8_S_pneumoniae_Spanish_23F.dna,15,45
6730_8#9_S_pneumoniae_Spanish_23F.dna,18,55
6731_1#10_S_pneumoniae_Spanish_23F.dna,30,106
6731_1#11_S_pneumoniae_Spanish_23F.dna,20,63
6731_1#12_S_pneumoniae_Spanish_23F.dna,31,111
6731_1#13_S_pneumoniae_Spanish_23F.dna,38,157
6731_1#14_S_pneumoniae_Spanish_23F.dna,22,75
6731_1#15_S_pneumoniae_Spanish_23F.dna,32,117
6731_1#16_S_pneumoniae_Spanish_23F.dna,38,157
6731_1#17_S_pneumoniae_Spanish_23F.dna,33,123
6731_1#18_S_pneumoniae_Spanish_23F.dna,35,128
6731_1#19_S_pneumoniae_Spanish_23F.dna,35,128
6731_1#1_S_pneumoniae_Spanish_23F.dna,32,117
6731_1#20_S_pneumoniae_Spanish_23F.dna,38,158
6731_1#21_S_pneumoniae_Spanish_23F.dna,38,157
6731_1#22_S_pneumoniae_Spanish_23F.dna,29,99
6731_1#23_S_pneumoniae_Spanish_23F.dna,32,113
6731_1#24_S_pneumoniae_Spanish_23F.dna,35,135
6731_1#2_S_pneumoniae_Spanish_23F.dna,32,117
6731_1#3_S_pneumoniae_Spanish_23F.dna,21,69
6731_1#4_S_pneumoniae_Spanish_23F.dna,37,152
6731_1#5_S_pneumoniae_Spanish_23F.dna,21,66
6731_1#6_S_pneumoniae_Spanish_23F.dna,29,103
6731_1#7_S_pneumoniae_Spanish_23F.dna,25,85
6731_1#8_S_pneumoniae_Spanish_23F.dna,32,117
6731_1#9_S_pneumoniae_Spanish_23F.dna,35,130
6731_2#10_S_pneumoniae_Spanish_23F.dna,32,116
6731_2#11_S_pneumoniae_Spanish_23F.dna,38,157
6731_2#12_S_pneumoniae_Spanish_23F.dna,7,18
6731_2#13_S_pneumoniae_Spanish_23F.dna,37,151
6731_2#14_S_pneumoniae_Spanish_23F.dna,32,117
6731_2#15_S_pneumoniae_Spanish_23F.dna,4,9
6731_2#16_S_pneumoniae_Spanish_23F.dna,33,122
6731_2#17_S_pneumoniae_Spanish_23F.dna,23,80
6731_2#18_S_pneumoniae_Spanish_23F.dna,33,121
6731_2#19_S_pneumoniae_Spanish_23F.dna,7,18
6731_2#1_S_pneumoniae_Spanish_23F.dna,35,135
6731_2#20_S_pneumoniae_Spanish_23F.dna,11,33
6731_2#21_S_pneumoniae_Spanish_23F.dna,37,150
6731_2#22_S_pneumoniae_Spanish_23F.dna,21,69
6731_2#23_S_pneumoniae_Spanish_23F.dna,35,141
6731_2#24_S_pneumoniae_Spanish_23F.dna,38,156
6731_2#2_S_pneumoniae_Spanish_23F.dna,37,151
6731_2#3_S_pneumoniae_Spanish_23F.dna,36,147
6731_2#4_S_pneumoniae_Spanish_23F.dna,38,157
6731_2#5_S_pneumoniae_Spanish_23F.dna,35,129
6731_2#6_S_pneumoniae_Spanish_23F.dna,5,11
6731_2#7_S_pneumoniae_Spanish_23F.dna,32,117
6731_2#8_S_pneumoniae_Spanish_23F.dna,3,5
6731_2#9_S_pneumoniae_Spanish_23F.dna,38,157
6731_4#10_S_pneumoniae_Spanish_23F.dna,35,134
6731_4#11_S_pneumoniae_Spanish_23F.dna,37,152
6731_4#12_S_pneumoniae_Spanish_23F.dna,6,14
6731_4#13_S_pneumoniae_Spanish_23F.dna,35,140
6731_4#15_S_pneumoniae_Spanish_23F.dna,30,106
6731_4#16_S_pneumoniae_Spanish_23F.dna,37,152
6731_4#17_S_pneumoniae_Spanish_23F.dna,26,91
6731_4#18_S_pneumoniae_Spanish_23F.dna,32,117
6731_4#19_S_pneumoniae_Spanish_23F.dna,37,152
6731_4#1_S_pneumoniae_Spanish_23F.dna,35,128
6731_4#20_S_pneumoniae_Spanish_23F.dna,37,151
6731_4#21_S_pneumoniae_Spanish_23F.dna,20,63
6731_4#22_S_pneumoniae_Spanish_23F.dna,1,2
